,Day 3,Day 5,Day 10,Day 12,Day 14,Day 18,Day 22,Day 23,Day 26,Day 27,Day 28,Day 30,Day 38,Day 39,Day 40,Day 41,Day 45
tr|G3HLW9|G3HLW9_CRIGR,0,0,0,5.47352E-07,0,0,4.52704E-06,9.5522E-07,0,1.15638E-06,0,0,0,0,0,0,0
tr|G3HLX0|G3HLX0_CRIGR,2.4492E-05,2.63115E-05,0.000101176,9.15062E-05,9.19218E-05,0.000111704,0.000193673,0.000158623,0.0002213,0.00020879,0.00020808,0.000118875,0.000206409,0.000160547,0.000141765,0.000144508,0.000139718
tr|G3HLX3|G3HLX3_CRIGR,8.15129E-06,9.16394E-06,4.98652E-05,1.59951E-05,9.88422E-06,9.12246E-06,1.62645E-05,2.70529E-05,2.40335E-05,3.75527E-05,8.9781E-05,5.03225E-05,1.64987E-05,1.89099E-05,1.66666E-05,1.11722E-05,7.62261E-05
tr|G3HLY6|G3HLY6_CRIGR,0,0,1.36818E-05,7.94898E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HLZ2|G3HLZ2_CRIGR;tr|G3IIM4|G3IIM4_CRIGR,4.42872E-05,6.05337E-05,0.000286235,0.000548461,0.000555257,0.000440427,0.000451012,0.000587795,0.000602636,0.000764487,0.000629725,0.0006794,0.000562208,0.000622529,0.00085003,0.000952809,0.000816955
tr|G3HM00|G3HM00_CRIGR;tr|G3GRU3|G3GRU3_CRIGR,0.000431193,0.000308923,0.000136979,0.000312716,0.000123515,0.000300765,0.000220483,0.000188964,0.000218273,0.000172526,0.000178101,8.67492E-05,0.000237518,0.000277268,0.000190647,0.000161757,4.80591E-05
tr|G3HM03|G3HM03_CRIGR,0.000327857,0.000247406,0.000464574,0.00055569,0.000435602,0.000443019,0.000469137,0.000460134,0.000331624,0.000445916,0.000426753,0.000671233,0.000394233,0.000423756,0.000373226,0.000484351,0.000294544
tr|G3HM30|G3HM30_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HM59|G3HM59_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HM62|G3HM62_CRIGR;tr|G3ID92|G3ID92_CRIGR;tr|G3HEB7|G3HEB7_CRIGR,0,0,4.08268E-06,1.54828E-05,1.48511E-05,1.51568E-06,1.25904E-06,8.86836E-06,5.94578E-06,4.17113E-06,3.7977E-06,4.57283E-06,5.41192E-06,1.59765E-06,1.01474E-05,3.851E-06,2.06363E-06
tr|G3HM63|G3HM63_CRIGR,0,0,0,8.41872E-07,1.55224E-06,1.85507E-06,4.11899E-06,5.0562E-06,1.68819E-06,1.76656E-06,1.29052E-06,0,1.42613E-06,0,4.5604E-06,5.22057E-07,0
tr|G3HM66|G3HM66_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26848E-05,2.14436E-05,1.91244E-05
tr|G3HM98|G3HM98_CRIGR,0,0,2.34504E-06,1.95604E-05,1.73184E-05,2.40295E-05,1.09463E-05,3.04954E-06,4.4167E-06,0,0,2.27159E-06,5.27218E-06,0,9.73467E-06,1.17426E-05,0
tr|G3HMA1|G3HMA1_CRIGR,0.000638899,0.000362505,0.001106115,0.000917038,0.000983761,0.000983795,0.001651114,0.00147737,0.001351628,0.001435063,0.001290638,0.001175742,0.001639026,0.001347296,0.001395859,0.001606954,0.001667366
tr|G3HMA7|G3HMA7_CRIGR,5.84498E-06,4.17225E-06,0,5.24832E-05,5.22598E-05,3.91461E-05,2.52468E-05,1.24684E-05,2.66545E-05,1.73907E-05,8.27108E-06,3.59327E-05,3.14277E-05,4.92665E-05,2.54768E-05,3.9347E-05,2.77273E-05
tr|G3HMA9|G3HMA9_CRIGR,0,0,0,2.78747E-06,0,0,9.62302E-07,0,0,8.18856E-07,0,0,0,0,1.55307E-06,1.32089E-06,0
tr|G3HMB4|G3HMB4_CRIGR,0,0,3.54012E-06,1.39967E-06,2.15958E-06,9.71502E-06,1.83944E-05,3.40764E-06,9.16223E-05,1.79913E-05,7.73573E-05,6.19355E-06,2.93953E-05,0.000128387,1.65499E-05,1.03199E-05,6.54677E-06
tr|G3HMB9|G3HMB9_CRIGR;tr|G3ILX7|G3ILX7_CRIGR;tr|G3H4K5|G3H4K5_CRIGR,0.000306031,0.000152365,9.54675E-05,0.000348671,0.000399378,0.000436967,0.000484682,0.000449052,0.000529077,0.000534572,0.001017973,0.000513384,0.000727705,0.00076242,0.001388954,0.001745611,0.001000348
tr|G3HMC0|G3HMC0_CRIGR,0,0,0,0,0,0,3.62073E-05,4.73149E-05,0.000101852,7.60357E-05,4.42746E-05,2.93074E-05,4.76167E-05,5.87542E-05,7.47524E-05,4.55467E-05,9.89545E-05
tr|G3HMD1|G3HMD1_CRIGR;tr|G3GUM6|G3GUM6_CRIGR;tr|G3I044|G3I044_CRIGR;tr|G3HXF7|G3HXF7_CRIGR;tr|G3HJV9|G3HJV9_CRIGR;tr|G3HKK5|G3HKK5_CRIGR;tr|G3GTJ4|G3GTJ4_CRIGR;tr|G3HYZ5|G3HYZ5_CRIGR;tr|G3H9M6|G3H9M6_CRIGR;tr|G3HYZ4|G3HYZ4_CRIGR,0.020279026,0.018426214,0.029833603,0.036663488,0.027585389,0.0304153,0.026582898,0.020527707,0.015898313,0.015152965,0.013236352,0.013486995,0.01732674,0.015579726,0.014198932,0.016149741,0.007380405
tr|G3HMG1|G3HMG1_CRIGR;tr|G3HUU8|G3HUU8_CRIGR,0.000147362,0.000224593,0.000399322,0.000504599,0.000193108,0.000310087,0.000271192,0.000169415,0.000171976,0.000189033,0.000141535,0.000128164,8.49912E-05,9.48883E-05,0.00010574,8.29853E-05,4.18722E-05
tr|G3HMG4|G3HMG4_CRIGR,0.001259202,0.001135455,0.000992713,0.00110691,0.000902858,0.001067163,0.00139238,0.001868655,0.001392969,0.0013941,0.001100101,0.001341943,0.001301236,0.000776148,0.000902542,0.000884807,0.000691475
tr|G3HMG7|G3HMG7_CRIGR,0,0,2.70727E-06,3.1037E-06,4.51901E-06,0,0,0,0,0,0,0,0,1.24604E-06,0,0,0
tr|G3HMI0|G3HMI0_CRIGR,0.000247239,0.000858962,0.000293224,0.000128587,3.64906E-05,0.000132696,0.000169875,5.25696E-05,6.1144E-05,9.3098E-05,3.07059E-05,5.13249E-05,0,0.000102146,5.05324E-05,4.26477E-05,0
tr|G3HMI3|G3HMI3_CRIGR,0.000995997,0.00084967,0.00048073,0.000276048,0.00017684,0.000200084,0.000318418,0.00024088,0.00024808,0.000254493,0.000210852,9.82515E-05,0.000208686,0.000197556,0.000122799,0.000127101,3.8295E-06
tr|G3HMI5|G3HMI5_CRIGR,0,5.96841E-06,7.75074E-06,0,0,0,0,0,3.1411E-06,0,0,0,0,2.34368E-06,8.62449E-06,4.61545E-06,7.59238E-06
tr|G3HMJ8|G3HMJ8_CRIGR,0,0,4.37328E-05,0.000115908,7.06977E-05,0.000103084,3.96564E-05,3.22394E-05,0,0,0,0,2.5019E-05,1.65517E-05,1.00623E-05,0,0
tr|G3HMM0|G3HMM0_CRIGR,5.29517E-06,2.84555E-06,2.36649E-06,1.07975E-06,7.36484E-07,2.05805E-06,4.31587E-06,4.65262E-06,2.12896E-06,5.62732E-06,2.87355E-06,1.78853E-06,5.4264E-06,2.58164E-06,5.38121E-06,3.10564E-06,6.32189E-06
tr|G3HMM2|G3HMM2_CRIGR,0,2.90647E-06,0.000121354,0.000112032,6.56389E-05,0.000101878,5.71701E-05,2.37521E-05,3.54494E-05,6.32917E-05,3.50249E-05,6.71149E-05,5.47596E-05,7.47127E-05,5.79552E-05,8.36066E-05,6.93412E-05
tr|G3I4W4|G3I4W4_CRIGR;tr|G3HMN7|G3HMN7_CRIGR,0.001054043,0.000723454,0.001148854,0.001873272,0.002443826,0.001652082,0.001305192,0.00211428,0.001347555,0.001095577,0.00176199,0.00134625,0.001432781,0.000655315,0.001204227,0.001313035,0.002151474
tr|G3HMP0|G3HMP0_CRIGR,0,2.37518E-05,0,3.58951E-05,4.99687E-05,1.96586E-05,6.15854E-06,4.41526E-05,0.000138516,0.000220497,0.000102346,0.000191394,5.10292E-05,0.000124859,7.38798E-05,0.000114636,0.000234551
tr|G3HMQ0|G3HMQ0_CRIGR,5.26866E-05,6.3041E-05,8.19564E-05,0.000242776,0.000308818,0.000308999,0.000530822,0.000431519,0.000574613,0.000420769,0.000418051,0.000674105,0.000311772,0.000710228,0.000454509,0.000464459,0.000680046
tr|G3HMS8|G3HMS8_CRIGR;tr|G3HAK9|G3HAK9_CRIGR;tr|G3HQJ1|G3HQJ1_CRIGR;tr|G3H6V1|G3H6V1_CRIGR;tr|G3GX00|G3GX00_CRIGR;tr|G3IJU4|G3IJU4_CRIGR;tr|G3HPZ9|G3HPZ9_CRIGR;tr|G3IAI3|G3IAI3_CRIGR,4.39435E-05,7.87069E-06,0.000144246,0.000178801,0.000115934,0.000135927,0.0002107,0.000155387,7.3416E-05,0.000120926,8.51298E-05,4.74367E-05,9.78569E-05,9.05496E-05,0.000117431,0.000104882,2.288E-05
tr|G3HMT6|G3HMT6_CRIGR,0,0,0,0,6.11604E-07,1.62364E-05,1.43301E-06,1.26596E-06,3.62518E-06,3.44212E-05,5.25051E-05,3.73624E-06,6.31278E-05,3.4887E-05,7.55018E-05,7.93593E-06,8.69035E-05
tr|G3HMU3|G3HMU3_CRIGR;tr|G3HJZ8|G3HJZ8_CRIGR,0,0,2.4845E-06,0,2.06452E-06,0,0,0,5.34718E-06,2.6389E-06,1.98475E-06,1.86124E-06,3.57621E-06,1.08339E-05,3.57553E-06,1.71218E-06,0
tr|G3HMU4|G3HMU4_CRIGR,0.000273145,0.000232511,0.000846732,0.001087742,0.001221684,0.00098017,0.001116599,0.000659405,0.000642449,0.000587005,0.000678246,0.000764089,0.000529677,0.000618474,0.000517207,0.000601845,0.000329476
tr|G3HMV2|G3HMV2_CRIGR;tr|G3IN64|G3IN64_CRIGR,0.000348711,0.000250046,0.000416519,0.000441612,0.000349749,0.000420577,0.000398316,0.000551448,0.000368424,0.000235237,0.000283586,0.000198099,0.000375094,0.000265596,0.000265972,0.000255728,0.000112729
tr|G3HMV6|G3HMV6_CRIGR,0,0,9.43127E-06,9.97491E-06,0,0,0,2.94626E-06,4.31658E-06,0,8.16128E-06,0,0,0,0,0,0
tr|G3HMV7|G3HMV7_CRIGR,0.000885828,0.000956652,0.000362831,0.00018339,0.000163511,0.000174246,0.00019618,0.000170563,0.00013149,0.000120174,0.000139996,0.000130276,0.000176948,8.87713E-05,0.000105713,0.000102115,0.000128842
tr|G3HMW7|G3HMW7_CRIGR,0,0,3.33802E-06,0,4.00764E-06,6.98396E-06,4.09157E-06,5.71513E-06,3.39526E-06,0,1.04896E-06,0,2.79578E-06,0,0,0,0
tr|G3HMW8|G3HMW8_CRIGR,0,0,6.42708E-06,0.000127452,0.000126082,8.13433E-05,2.68538E-06,0,3.46104E-06,0,0,0,0,0,0,0,0
tr|G3HMX7|G3HMX7_CRIGR,0,0,0,9.96288E-06,0,1.68557E-05,1.15541E-05,0,2.28489E-05,8.08835E-06,0,9.31084E-06,0,5.32309E-06,5.99571E-06,8.61707E-06,5.04771E-05
tr|G3HMY0|G3HMY0_CRIGR;tr|G3HP76|G3HP76_CRIGR,0.000675284,0.000639775,0.000962485,0.001101323,0.000828628,0.00076472,0.000761311,0.000644694,0.000753507,0.000745393,0.000955138,0.001156318,0.000755171,0.000987577,0.000819787,0.000915419,0.000837722
tr|G3HMZ1|G3HMZ1_CRIGR,0,0,0,0,0,1.83387E-07,5.24496E-07,5.09197E-07,2.63503E-07,2.52847E-07,0,3.40958E-07,3.36869E-07,1.09654E-07,2.38833E-07,3.39391E-07,0
tr|G3HN02|G3HN02_CRIGR,1.08185E-05,1.16118E-05,2.75586E-05,2.93274E-05,2.70096E-05,2.45433E-05,3.88559E-05,2.42648E-05,3.38576E-05,3.00703E-05,1.67333E-05,3.03065E-05,2.44679E-05,3.02228E-05,3.01354E-05,2.67459E-05,3.64111E-05
tr|G3HN14|G3HN14_CRIGR,0.000138552,0.000144772,0.000443181,0.000588524,0.00042596,0.00059569,0.000500846,0.000426009,0.000505644,0.000528553,0.000513895,0.000617497,0.000509189,0.000522723,0.000557284,0.000552561,0.000503162
tr|G3HN24|G3HN24_CRIGR,0,0,0,2.884E-06,0,2.29413E-06,3.13021E-06,5.86927E-06,3.36913E-06,0,7.85034E-06,0,2.05006E-06,1.88983E-06,5.25525E-06,0,0
tr|G3HN27|G3HN27_CRIGR;tr|G3H8D2|G3H8D2_CRIGR,2.30237E-05,1.41632E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HN29|G3HN29_CRIGR,0,0,0,0,0,0,0,0,0,3.13398E-06,0,0,1.72994E-06,0,0,0,0
tr|G3HN31|G3HN31_CRIGR,0.000142092,0.000267834,6.33274E-05,3.89782E-05,2.76052E-05,2.25363E-05,1.74861E-05,1.19711E-05,1.51346E-05,1.51733E-05,7.96647E-06,1.20361E-05,9.32747E-06,8.79951E-06,1.95293E-06,2.04478E-06,2.49649E-06
tr|G3HN47|G3HN47_CRIGR,9.66301E-07,0,3.91592E-06,5.50068E-06,8.68889E-06,8.2352E-06,1.36415E-05,7.37445E-06,8.66261E-06,1.47955E-05,1.68742E-05,1.33662E-05,1.0969E-05,6.5236E-06,1.77859E-05,1.03934E-05,2.61693E-05
tr|G3HN60|G3HN60_CRIGR,0,0,0,0,0,3.95228E-05,2.84345E-05,0,0,0,0,0,0,0,0,0,0
tr|G3HN65|G3HN65_CRIGR,0.00033057,0.000310098,0.000245027,0.00018284,0.000310372,0.000193237,0.000127555,0.000202031,0.000164617,0.000138306,0.000267721,0.000240215,0.00015932,0.000299135,0.000189881,0.000221095,0.000301206
tr|G3HN66|G3HN66_CRIGR,1.6515E-05,0,1.03114E-05,0,4.47849E-05,3.48414E-05,3.50935E-05,4.8022E-05,3.92326E-05,1.40371E-05,1.15364E-05,2.96596E-05,4.86615E-05,8.92173E-06,1.25267E-05,2.42647E-05,2.39594E-05
tr|G3HN72|G3HN72_CRIGR,0,0,5.76667E-07,9.31737E-07,7.15127E-07,1.31238E-06,1.86187E-06,2.30574E-06,2.07608E-06,1.64848E-06,1.97864E-06,1.34769E-06,1.38987E-06,9.56819E-07,1.32724E-06,8.46288E-07,1.14082E-06
tr|G3HN77|G3HN77_CRIGR;tr|G3I3I9|G3I3I9_CRIGR,4.93153E-05,7.78825E-05,0.000161379,0.000163527,8.17371E-05,0.000136967,0.000233784,0.000289292,0.000275661,0.000234553,0.000165243,0.000133012,0.000285773,0.000252736,0.000215163,0.000193086,0.000201248
tr|G3HN81|G3HN81_CRIGR,4.08683E-06,1.26982E-05,5.4565E-06,5.19031E-06,1.45481E-05,7.82308E-06,2.03113E-06,2.72359E-06,0,0,8.77296E-06,1.42927E-05,4.24141E-06,1.20138E-05,2.90589E-05,8.42109E-06,2.80655E-06
tr|G3HN88|G3HN88_CRIGR;tr|G3GUF9|G3GUF9_CRIGR,0.000345936,0.000281717,0.001087657,0.001548625,0.001695277,0.001961601,0.001759998,0.001860695,0.002000866,0.002047478,0.00228677,0.002557884,0.002116741,0.002301914,0.002243052,0.002553889,0.003993807
tr|G3HN89|G3HN89_CRIGR,0.000291162,0.000341679,0.000260756,0.000167773,0.000194251,0.000161796,0.000120372,8.32428E-05,9.3815E-05,0.000146628,0.000149026,0.000104594,6.97615E-05,6.86479E-05,5.90204E-05,6.46972E-05,7.28313E-05
tr|G3HNA5|G3HNA5_CRIGR,0.000106131,0.000130952,0.000232406,0.000316318,0.000277073,0.000327643,0.00019808,0.000253296,0.000196903,0.000161104,0.000235781,0.000238003,0.000163985,0.000218311,0.000226446,0.000211826,0.000302149
tr|G3HNA6|G3HNA6_CRIGR,0,5.54251E-06,0,0,0,2.754E-06,2.15167E-06,9.44314E-07,3.59742E-06,1.09497E-06,3.38647E-06,0,1.52424E-06,4.88071E-06,2.19429E-06,4.05466E-06,2.1076E-06
tr|G3HNB2|G3HNB2_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HNB8|G3HNB8_CRIGR,0,0,0,0.000113046,7.01494E-05,2.79119E-05,1.95695E-05,8.18751E-05,4.94918E-05,1.48909E-05,1.95657E-05,2.88995E-05,4.08882E-05,3.17926E-05,3.22466E-05,3.78633E-05,5.05068E-05
tr|G3HND2|G3HND2_CRIGR,0,1.11344E-06,0,9.22625E-06,0,3.94416E-06,3.89907E-06,5.83919E-06,5.56421E-06,1.07967E-05,0,3.63068E-06,3.23861E-06,1.69549E-06,5.02669E-06,5.13907E-06,0
tr|G3HNE4|G3HNE4_CRIGR,0,0,2.93414E-05,2.89363E-05,0,6.32292E-06,1.9145E-05,3.38634E-06,2.12598E-05,7.7769E-06,0,4.06012E-06,1.28866E-05,2.22875E-05,1.18089E-05,1.88935E-05,0
tr|G3HNF0|G3HNF0_CRIGR,0,0,8.6508E-07,1.60269E-06,8.26252E-07,4.3428E-06,0,1.63058E-06,4.50977E-06,4.40634E-06,3.74498E-06,6.07717E-06,1.4694E-06,2.31338E-06,4.08015E-06,5.99925E-07,0
tr|G3HNG2|G3HNG2_CRIGR;tr|G3HNG7|G3HNG7_CRIGR;tr|G3HNG8|G3HNG8_CRIGR;tr|G3HNG6|G3HNG6_CRIGR,3.60245E-05,4.65961E-05,0.000333581,0.000261144,0.000231633,8.04135E-05,0.000275053,0.00022311,0.000486874,0.000184815,0.000409397,0.000171142,0.000272135,0.001020653,0.000218465,0.000225201,0.000101776
tr|G3HNG3|G3HNG3_CRIGR,0,0,0,0,0,0,0,0,8.25735E-06,0,0,6.74248E-06,0,0,0,0,0
tr|G3HNG5|G3HNG5_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,2.32535E-06,3.41791E-06,0,2.6433E-06,0
tr|G3HNI7|G3HNI7_CRIGR,0,0,2.72762E-06,1.7128E-05,3.7991E-06,7.57061E-06,3.16208E-06,5.90545E-06,0,0,2.21267E-06,0,7.83939E-06,2.0142E-06,9.86795E-06,4.49904E-06,0
tr|G3HNJ3|G3HNJ3_CRIGR,0.008560695,0.010859409,0.01132115,0.008590972,0.010884872,0.012933929,0.015856891,0.014962886,0.010879687,0.011809563,0.011807267,0.008803283,0.012985945,0.00834711,0.008157187,0.008245439,0.005315647
tr|G3HNJ6|G3HNJ6_CRIGR;tr|G3HVH8|G3HVH8_CRIGR;tr|G3HH97|G3HH97_CRIGR;tr|G3H732|G3H732_CRIGR;tr|G3HEC9|G3HEC9_CRIGR;tr|G3HFK6|G3HFK6_CRIGR;tr|G3H4R9|G3H4R9_CRIGR;tr|G3H7H7|G3H7H7_CRIGR;tr|G3HL96|G3HL96_CRIGR,7.92805E-05,7.31897E-05,0.000364377,0.000369188,0.000290645,0.000368925,0.000292511,0.00019619,0.000177176,0.000171842,0.000129263,0.000103268,0.000153426,0.00016031,0.000123281,0.000148422,2.23952E-05
tr|G3HNK4|G3HNK4_CRIGR;tr|G3HYK6|G3HYK6_CRIGR,3.71387E-05,3.69645E-05,9.4065E-05,0.000103643,7.83523E-05,0.0001319,0.00010253,6.98482E-05,0.000145264,0.000153453,0.000120139,0.000249725,0.000148899,0.000172074,0.000120048,0.000201327,0.000244698
tr|G3HNP4|G3HNP4_CRIGR;tr|G3GW46|G3GW46_CRIGR,2.02736E-05,1.33854E-05,9.50668E-05,0.000113502,9.41961E-05,0.000122673,6.71657E-05,3.17018E-05,2.24626E-05,2.10693E-05,5.40868E-05,1.91782E-05,5.86367E-05,4.33511E-05,4.59423E-05,3.61339E-05,0
tr|G3HNP6|G3HNP6_CRIGR,1.5086E-05,1.06815E-05,9.95489E-05,0.000233983,0.000143781,0.000180511,0.00021415,0.000217993,0.000157904,0.000175011,0.000157164,9.70439E-05,0.000190248,0.000129794,0.000134244,9.54221E-05,8.7005E-05
tr|G3HNR0|G3HNR0_CRIGR,0.000783631,0.000623631,0.00045656,0.00038037,0.000416089,0.000368515,0.000164202,3.37869E-05,5.61756E-05,6.41293E-05,0.000144599,0.000180559,0.000113826,0.000154575,8.04157E-05,0.0001518,0.000144228
tr|G3HNR3|G3HNR3_CRIGR,9.38096E-05,0.00012725,0.00010964,3.1092E-05,0.000130565,0.000202976,5.26908E-05,0.000114067,0.00010955,7.48779E-05,7.75992E-05,0.000135149,9.83215E-05,9.29825E-05,0.000125722,0.000169822,0.000101754
tr|G3HNT9|G3HNT9_CRIGR,0.000751885,0.000515439,0.001172014,0.001424766,0.000847989,0.001389684,0.00124664,0.001458969,0.001743248,0.001871574,0.00186192,0.001686846,0.00190166,0.002079768,0.001944578,0.002313117,0.003002018
tr|G3HNV1|G3HNV1_CRIGR,1.95919E-05,0,2.17355E-05,3.5253E-05,1.0527E-05,3.27627E-05,2.9365E-05,4.33504E-05,2.566E-05,1.83048E-05,3.81755E-05,3.04061E-05,1.01528E-05,6.83525E-06,3.13146E-05,3.03012E-05,6.76079E-06
tr|G3HNV4|G3HNV4_CRIGR,0.000311477,0.000422214,0.000763967,0.001026371,0.001080871,0.000958107,0.001204932,0.001531024,0.001182666,0.000722914,0.000772281,0.00096098,0.001541369,0.001415301,0.001498901,0.001442542,0.001423314
tr|G3HNV5|G3HNV5_CRIGR,1.8257E-05,0,0.000311415,0.000165753,0.000308559,0.00010321,0.000148179,0.000184364,0.000268024,0.000222372,0.000254405,0.000396815,0.000143597,0.000276625,0.000118812,0.000270283,0.000282162
tr|G3HNV7|G3HNV7_CRIGR,0,3.03898E-06,7.43537E-06,9.71361E-06,8.27958E-06,5.27664E-06,9.29286E-06,5.83278E-06,0,1.72918E-06,0,0,6.1376E-06,0,0,0,0
tr|G3HNW3|G3HNW3_CRIGR,8.00716E-05,5.9149E-05,9.68795E-05,6.54278E-05,6.6303E-05,6.50132E-05,3.53745E-05,1.38909E-05,2.64087E-05,1.14487E-05,0,1.26391E-05,0,0,0,0,0
tr|G3HNY4|G3HNY4_CRIGR,0.000349436,0.000466341,0.001008111,0.001430353,0.001245402,0.001312541,0.001298926,0.001261104,0.000849901,0.000872277,0.000795896,0.000955744,0.001049079,0.000955197,0.000862449,0.001015275,0.000988889
tr|G3HNY5|G3HNY5_CRIGR;tr|G3I1B8|G3I1B8_CRIGR,0.000993367,0.001178316,0.001453138,0.001496537,0.001218379,0.001530103,0.001556918,0.001168064,0.000964964,0.000884735,0.000714296,0.000877626,0.00105172,0.000824458,0.000918975,0.001178162,0.00101191
tr|G3HP03|G3HP03_CRIGR,1.9934E-05,2.42471E-05,1.29032E-05,2.88684E-05,2.80012E-05,3.98104E-05,2.35947E-05,2.61401E-05,1.03088E-05,1.69567E-05,2.40784E-05,1.66894E-05,2.88934E-05,2.23831E-05,2.26141E-05,2.83476E-05,8.85333E-06
tr|G3HP08|G3HP08_CRIGR,5.16181E-06,2.96468E-06,7.59503E-05,0.00010764,5.65798E-05,3.55687E-05,4.24681E-05,5.30989E-05,5.66067E-05,4.19259E-05,3.69671E-05,3.59132E-05,6.45453E-05,3.27953E-05,2.5805E-05,1.70387E-05,1.45406E-05
tr|G3HP11|G3HP11_CRIGR,0,0,0,0,0,0,0,0,0,8.40116E-06,0,0,0,3.01133E-05,0,0,0
tr|G3HP24|G3HP24_CRIGR,2.64469E-06,2.4925E-06,1.01415E-05,1.78354E-05,6.28467E-06,1.01791E-05,1.40188E-05,4.35065E-06,1.77617E-06,3.45363E-06,3.6818E-06,1.49286E-06,9.63356E-06,5.8227E-06,1.46903E-06,3.40803E-06,0
tr|G3HP33|G3HP33_CRIGR,0,0,1.57167E-06,5.71531E-06,2.90493E-06,4.9787E-06,1.65031E-05,1.86338E-05,9.02443E-06,1.7692E-05,1.02962E-05,1.17532E-05,1.86422E-05,1.11878E-05,1.70782E-05,7.48692E-06,2.69267E-05
tr|G3HP37|G3HP37_CRIGR;tr|G3HLY7|G3HLY7_CRIGR;tr|G3H7T4|G3H7T4_CRIGR,0,0,1.21573E-06,0,0,0,7.42715E-07,1.05797E-06,0,0,0,0,0,0,0,0,0
tr|G3HP44|G3HP44_CRIGR,0,0,0,3.78531E-07,0,7.05976E-07,1.10164E-07,0,0,7.05784E-07,0,0,0,0,4.54761E-07,0,0
tr|G3HP48|G3HP48_CRIGR,9.37019E-06,0,0,5.04221E-06,0,5.90017E-06,2.46363E-05,2.19088E-05,6.64993E-06,0,4.53925E-05,3.53187E-05,0,5.50191E-05,4.6537E-05,3.30128E-05,0
tr|G3HP49|G3HP49_CRIGR;CON__Q2KIS7,2.82506E-05,0,0,0,0,0,6.86588E-06,1.40087E-05,4.71824E-06,0,0,2.38408E-06,0.000110328,6.53114E-05,2.84343E-05,2.34294E-05,3.64121E-05
tr|G3HP56|G3HP56_CRIGR,0,0,0,8.80508E-06,0,5.48325E-06,1.05966E-05,3.28545E-05,0,5.81588E-06,3.78044E-06,0,0,0,0,0,0
tr|G3HP69|G3HP69_CRIGR,0,0,2.67556E-05,2.91907E-05,2.66821E-05,3.5757E-05,3.18674E-05,2.28454E-05,3.38155E-05,4.28467E-05,2.92475E-05,2.83024E-05,4.15541E-05,3.92146E-05,2.98185E-05,3.80683E-05,2.59233E-05
tr|G3HP71|G3HP71_CRIGR,0.000448174,0.00049427,0.000585676,0.0005287,0.000417856,0.000327816,0.000396907,0.000310267,0.000303303,0.000274026,0.000274109,0.000217447,0.00023269,0.000253825,0.000276538,0.000292473,5.72483E-05
tr|G3HP75|G3HP75_CRIGR;tr|G3I2H3|G3I2H3_CRIGR,0.000212097,0.000166937,0.000409309,0.000505441,0.000356147,0.0004432,0.000385817,0.000231721,0.000174827,0.000128922,0.000160135,0.000155442,0.000233629,0.000156145,0.000138098,0.000212871,6.75198E-05
tr|G3HP78|G3HP78_CRIGR,0,0,6.8114E-07,0,0,0,6.15625E-07,0,2.45609E-06,2.08722E-06,1.37495E-06,6.34184E-07,1.16441E-05,5.49757E-06,5.07572E-06,5.91905E-06,1.16081E-05
tr|G3HP80|G3HP80_CRIGR,0,0,0,3.67589E-06,6.32412E-06,1.72655E-05,1.13984E-05,0,0,0,8.12394E-06,1.52706E-06,0,6.82887E-06,5.50753E-06,4.68407E-06,0
tr|G3HP89|G3HP89_CRIGR;tr|G3GXN1|G3GXN1_CRIGR,0.000141795,6.82256E-05,0.000135805,0.00012997,0.000106708,5.78087E-06,8.36506E-05,0.000119536,1.42134E-05,2.06501E-05,0,3.91984E-05,3.74092E-05,3.27495E-05,6.19216E-05,6.07437E-05,0
tr|G3HPE9|G3HPE9_CRIGR,0,0,0,2.3033E-05,6.39754E-06,8.366E-06,9.09881E-06,0,2.50381E-06,4.00849E-06,0,8.70363E-06,7.34838E-06,1.65286E-05,2.29717E-05,3.17477E-05,2.08075E-05
tr|G3HPF1|G3HPF1_CRIGR,7.69156E-05,0.000195723,0.000487466,0.000672372,0.00064306,0.000764988,0.000434592,0.000685218,0.000566522,0.000430499,0.000587428,0.000576157,0.000569769,0.00045817,0.000488912,0.0006045,0.000698045
tr|G3HPJ9|G3HPJ9_CRIGR,0,0,0,9.16437E-06,0,7.49268E-06,6.61456E-06,0,0,0,0,0,0,0,0,8.90117E-06,0
tr|G3HPK0|G3HPK0_CRIGR,0,0,3.44909E-06,1.16888E-06,0,1.73821E-06,0,0,0,0,6.51648E-06,0,1.55239E-06,1.05187E-05,2.0731E-06,0,0
tr|G3HPK6|G3HPK6_CRIGR,0,0,0,7.07449E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3HPL6|G3HPL6_CRIGR,0,0,8.48514E-07,4.47741E-06,0,2.58048E-06,2.4763E-06,2.33385E-06,2.18334E-06,0,0,1.06274E-06,2.43267E-06,1.70835E-06,2.62214E-06,1.34144E-06,3.54445E-06
